texte,domaine,severite,impact,cible,friction
Mon serveur est en panne ! Je pense qu'il y a une intrusion root. Qu'est-ce que c'est ?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je ne peux pas accéder à mon serveur. Il semble qu'il y ait eu une attaque root. Y a-t-il quelque chose que je devrais faire ?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mon serveur semble défaillant. J'ai l'impression qu'il a été piraté root. Qu'est-ce que ça signifie ?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je ne peux pas ouvrir mon serveur. J'ai l'impression qu'il y a une faille root. Qu'est-ce que ça veut dire ?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mon serveur est bloqué. J'ai l'impression qu'il a été endommagé root. Y a-t-il quelque chose que je peux faire ?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je suis perdu avec mon chien. Il est en liberté et nous sommes seuls dans la forêt.,ANIMALIER,4,1,0,MANQUE_LIEU
Mon chien a fui et est dans la rue. Nous sommes seuls avec lui.,ANIMALIER,4,1,0,MANQUE_LIEU
Mon chien a disparu et nous sommes seuls avec une personne en danger.,ANIMALIER,4,1,0,MANQUE_LIEU
Alerte niveau rouge ! Une coulée de boue a été détectée dans la voie publique.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Coulée de boue suspecte sur la route. Veuillez éviter cette zone.,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Une coulée de boue est en cours sur l'autoroute A12. Alerte immédiate !,RISQUES ENVIRONNEMENTAUX,4,3,0,MANQUE_LIEU
Coulée de boue sur la rue Saint-Jacques. Faites attention et passez à l'autre côté.,RISQUES ENVIRONNEMENTAUX,2,1,0,MANQUE_LIEU
Panique sur l'autoroute.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Véhicule en panne.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Arrêt d'urgence.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Incident routier.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Enfant pleure fortement dans une pièce silencieuse. Appeler l'urgence médicale immédiatement.,MÉDICAL,4,1,0,MANQUE_LIEU
Enfant inconfortable. Suspicieux infarctus. Demande de médecin.,MÉDICAL,4,1,0,MANQUE_LIEU
Enfant craintif. Symptômes suspects d'infarctus. Appeler les secours.,MÉDICAL,4,1,0,MANQUE_LIEU
Enfant agité. Souffre d'un possible infarctus. Demande d'aide immédiate.,MÉDICAL,4,1,0,MANQUE_LIEU
Enfant pleure. Suspicieux infarctus. Appeler l'urgence médicale.,MÉDICAL,4,1,0,MANQUE_LIEU
Je suis déconnectée de mon réseau et je ne peux pas voir les images sur mon téléviseur.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon ordinateur ne trouve plus le serveur de mon travail et je ne peux pas travailler.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Je ne peux plus accéder à mes photos sur mon ordinateur, le serveur DNS est down.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Je me sens très froid et je suis perdu. Mon nom est Jeanne, j'ai 82 ans. Je ne sais pas où je suis ni qui est ici. Je suis venue chercher de l'aide mais personne ne m'a entendu.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je me suis réveillé dans ce bureau et j'ai froid. Je n'arrive pas à trouver le chemin pour retourner chez moi. Mon nom est Marcel, j'ai besoin d'aide.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je suis dans ce placard depuis hier et je ne peux pas me sortir. J'ai froid et je suis perdu. Mon nom est Marie, j'ai besoin de secours.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je me sens très froid et je suis perdu dans ce bureau. Mon nom est Sophie, j'ai 90 ans et j'aimerais retourner chez moi.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
J'ai perdu mes données personnelles. Mon compte est compromis!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Des informations sensibles ont disparu de mon système. Je ne sais pas quoi faire!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mon compte a été hacké et mes informations sont disparues!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Des données importantes ont été volées. Mon compte est en danger!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Veuillez immobiliser le chien immédiatement! Il est dangereux à libérer en liberté.,ANIMALIER,4,1,0,MANQUE_LIEU
Arrêtez de promener ce chien! C'est une menace pour la communauté!,ANIMALIER,4,1,0,MANQUE_LIEU
Je vous demande respectueusement de confiner votre chien. Il est dangereux à libérer!,ANIMALIER,4,1,0,MANQUE_LIEU
"Bonjour, j'ai un problème avec mon réseau d'entreprise. Il semble complètement coupé et je suis vraiment pressé de le résoudre rapidement.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je viens de remarquer que notre connexion réseau est défaillante. Pouvez-vous aider rapidement s'il vous plaît ?,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Le réseau d'entreprise est actuellement hors service. Que puis-je faire pour que nous puissions le reprendre rapidement ?,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Il y a un problème avec notre réseau. J'ai besoin d'aide immédiate pour le rebrancher.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Le réseau est actuellement inactif. J'ai besoin de votre assistance pour le résoudre rapidement.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je ne suis pas sûr de savoir où je me trouve. Je me sens un peu perdu.,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Je ne peux pas entendre nettement ce que vous dites. Il y a une mauvaise connexion.,DIGITAL SUPPORT,2,1,0,MANQUE_IDENTIFIANT
Mon ordinateur ne répond pas. Il y a un problème avec le serveur DNS.,DIGITAL SUPPORT,4,3,2,COMPLET
J'ai du mal à comprendre ce que vous demandez. Il y a un problème avec le son.,DIGITAL SUPPORT,3,1,0,MANQUE_MESSAGE_ERREUR
Je ne sais pas exactement ce qui s'est passé. Mon internet est interrompu.,DIGITAL SUPPORT,2,1,0,MANQUE_CONTEXTE
Enfant en détresse! Nécessite aide immédiate!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"SOS Enfant perdu, veuillez aider!",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Enfant en danger, veuillez appeler les secours!",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"SOS Enfant perdu, quelqu'un aide!",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Enfant en détresse, besoin d'aide!",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Siiit-tttrouve le trrouu ! Il est là ?,SERVICES URBAINS,3,2,0,MANQUE_LIEU
Aiie ! Mon chère voiture ! Elle a un trouu !,SERVICES URBAINS,4,3,0,MANQUE_LIEU
Euuuuuuh ! Il y a un trrouuuu dans la rue !,SERVICES URBAINS,2,1,0,MANQUE_LIEU
"Aaahhh, mon fiirrr voitures ! Elle a perdu un pneu !",SERVICES URBAINS,4,3,0,MANQUE_LIEU
"Mmmhhh, mon trrouuuu dans la rue ! Il est là ?",SERVICES URBAINS,3,2,0,MANQUE_LIEU
Une hémorragie sévère est en cours ! Immediate intervention requise.,MÉDICAL,4,1,0,MANQUE_LIEU
Patient présente des symptômes d'hémorragie sévère. Urgent !,MÉDICAL,4,1,0,MANQUE_LIEU
Alerte : Hémorragie sévère détectée. Action immédiate nécessaire.,MÉDICAL,4,1,0,MANQUE_LIEU
Situation critique : Hémorragie sévère. Besoin d'intervention rapide.,MÉDICAL,4,1,0,MANQUE_LIEU
Hémorragie sévère constatée. Intervention urgente requise.,MÉDICAL,4,1,0,MANQUE_LIEU
"La musique s'arrête soudainement et on ne sait pas ce qui se passe. Une fenêtre de la boîte de nuit s'est ouverte d'elle-même, faisant entrer une odeur inconnue.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je sens une présence inhabituelle dans la boîte de nuit. Des échos stridents et inconnus résonnent à travers les parois.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Il y a un étrange bruit de machine à l'intérieur du bâtiment. Les projecteurs et les micros semblent avoir été désactivés soudainement.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Je reçois une alerte de sécurité intense, la musique s'arrête et le système d'alarme ne répond plus.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Une panne d'électricité soudaine, tout le bâtiment est noir. Des bruits de machines erratiques se font entendre à travers les couloirs.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
URGENCE CYBER : Fuite de données VIP - Serveur compromis,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Aidez-moi, mon chien est perdu!",POLICE,2,1,0,MANQUE_LIEU
Un type bizarre passe près de moi. Il est en train de rôder!,POLICE,3,2,0,MANQUE_LIEU
Il y a un homme qui s'éloigne de la foule. Je pense qu'il est dangereux!,POLICE,3,2,0,MANQUE_LIEU
Un individu bizarre passe près de moi. Il ne va pas bien!,POLICE,3,2,0,MANQUE_LIEU
J'ai besoin d'aide! Il y a un type qui rôde près de la rue!,POLICE,2,1,0,MANQUE_LIEU
Je dois immédiatement faire intervenir la police pour une situation d'enfant abandonné dans le quartier.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je contacte rapidement le département des services sociaux pour aider à la localisation de l'enfant abandonné dans notre quartier.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je demande à mon assistant de notifier l'ambulance pour une situation d'enfant abandonné dans le froid glacial.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je m'adresse directement au maire pour une intervention rapide dans le cas d'un enfant abandonné dans nos limites géographiques.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je me sens très triste et ne veux plus vivre. Je vais m'endormir.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
J'ai de la douleur intense dans le cœur. Je ne sais pas ce qui me prend.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je ne veux plus être ici. Je vais me tuer maintenant.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je ne peux plus supporter le stress et je vais me suicider.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Madame, mon nom est Jeanne. Je vis seule depuis 25 ans et j'ai toujours vécu dans cette maison. J'ai des soucis de santé récents mais je ne veux pas en parler à personne.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Papa, j'ai peur. Je veux qu'on vienne m'aider, mais je ne sais pas où ils sont.",ASSISTANCE SOCIALE,3,2,0,MANQUE_LIEU
"Monsieur, j'ai des pensées mortelles. Je suis enfermé ici depuis cette nuit et je ne sais plus quoi faire.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Madame, mon mari est à l'hôpital et je ne sais pas quoi faire. Il a besoin d'attention.",ASSISTANCE SOCIALE,3,2,0,MANQUE_LIEU
Je veux mourir. Je ne veux plus être ici. Aidez-moi à partir de ce monde.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Moi j'ai perdu mon sac! Des voleurs dans la boîte de nuit!,POLICE,3,2,0,MANQUE_LIEU
"Salut! Des lacs dans mon porte-monnaie, les voleurs ont enragé!",POLICE,2,3,0,MANQUE_LIEU
"Salut! Mon porte-monnaie est tombé, les voleurs sont fous!",POLICE,2,3,0,MANQUE_LIEU
Salut! Mon réseau est KO! Je ne peux pas accéder à mon PC. Urgent!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Problème réseau, mon ordinateur ne fonctionne pas. Urgent, s'il vous plaît!",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Mon réseau est perdu, je ne peux pas travailler. Urgent, j'ai besoin d'aide!",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je viens de recevoir un appel d'urgence concernant la fuite de données sur notre base VIP. Je vous conseille d'activer immédiatement les mesures de détection rapide pour éviter tout dommage financier ou réputationnel.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Ma direction a été notifiée de la situation critique. Veuillez informer le service des incidents pour mettre en œuvre une stratégie d'urgence.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je suis préoccupé par la fuite de données de nos clients VIP. Veuillez accélérer les mesures correctives et communiquer avec eux pour atténuer les dommages.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Notre base de données VIP a été compromise. Je vous prie de prendre des mesures immédiates pour prévenir toute propagation et minimiser les pertes.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Il y a eu une fuite de données concernant nos VIP. Veuillez informer l'équipe technique pour un nettoyage immédiat et une analyse approfondie.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Mon avion va crasher, aidez-moi!",TRANSPORT & MOBILITÉ,4,3,2,MANQUE_LIEU
Je vais porter plainte si vous ne me donnez pas une solution immédiate!,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Vous n'avez pas le droit de me dire que je ne peux pas sortir de l'avion!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Mon téléphone ne fonctionne pas et je n'ai pas d'identifiant!,TRANSPORT & MOBILITÉ,3,2,4,MANQUE_IDENTIFIANT
Je suis froid et je ne peux pas articuler correctement!,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_SYMPTOMES
Salut mec. Mon truc ne fonctionne plus. Y a quoi de grave là-dedans ?,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Désolé, mon ordi s'est planté. Ça te dit un peu de help?",DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Salut! Mon email ne veut pas démarrer. J'ai besoin d'aide!,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Mon ordinateur est comme froid et rien ne fonctionne. Qu'est-ce qui se passe?,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je ne peux pas accéder à mon compte. Y a-t-il des problèmes?,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
J'ai un gros problème avec mon ordinateur. Mon disque dur est plein et je ne peux pas ouvrir mes fichiers!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mon portable est bloqué! Il demande un mot de passe pour le débloquer!,CYBERSÉCURITÉ,3,2,0,MANQUE_IDENTIFIANT
"J'ai reçu une demande de paiement pour des fichiers enregistrés sur mon ordinateur. C'est quoi, ça?",CYBERSÉCURITÉ,3,2,0,MANQUE_MESSAGE_ERREUR
Je ne peux plus accéder à mon email. Mon serveur de messagerie est pris!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mon ordinateur tourne très lentement et demande une clé de déchiffrement pour accéder à mes fichiers!,CYBERSÉCURITÉ,3,2,0,MANQUE_CONTEXTE
Je suis une personne âgée qui traverse le carrefour. La musique est trop forte et je ne peux plus voir clairement le feu tricolore.,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Je suis une personne âgée qui a du mal à voir le feu tricolore en raison de la musique très forte.,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Je suis ici, je vous ai appelé! Mon hôpital est complètement éteint et il fait froid glacial! Je ne peux pas sortir du brouillard de cette situation!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Où est ma lumière? C'est impossible, mon hôpital doit être en panne! Je vais porter plainte!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Ma chaleur est parti! Je suis complètement congelé ici. Que faites-vous? Mon hôpital est éteint!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Je ne peux pas me déplacer! Mon hôpital est sans électricité, et je suis froid comme un bloc de glace!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Je suis vraiment frustré! Mon hôpital est complètement éteint et il fait si froid ici!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
J'ai une attaque ransomware sur mon ordinateur. Je ne sais pas quoi faire.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mon ordinateur est bloqué par une attaque ransomware. Qui m'aidera?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
J'ai perdu mon ordinateur à cause d'une attaque ransomware. Que faire maintenant?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je suis perdu! Il y a un nuage chimique à l'usine. Mon père est là-bas!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"Moi aussi, je ne sais pas où je suis! Des camions passent rapidement et il y a du bruit.",RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
J'ai mal et je ne sais pas ce qui m'est arrivé. Il y a un nuage chimique ici!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Signal d'urgence : Maltraitance flagrante à [Lieu] - Animal en danger de vie.,ANIMALIER,4,1,0,MANQUE_LIEU
Alerte maltraitance : Animal abandonné [Lieu]. Contactez immédiatement.,ANIMALIER,3,1,0,MANQUE_LIEU
URGENCE : Animal en détresse dans [Lieu] - Besoin d'intervention rapide.,ANIMALIER,4,1,0,MANQUE_LIEU
Maltraitance flagrante signalée [Lieu] - Animal traumatisé.,ANIMALIER,4,1,0,MANQUE_LIEU
Je veux que vous envoyiez un pompiers immédiatement sur mon lieu de travail. Il y a eu un feu dans la cuisine !,POMPIER,4,1,0,MANQUE_LIEU
"Je suis sûr qu'il y a eu un feu dans la cuisine de mon lieu. Je ne peux pas vous donner plus de détails pour l'instant, allez-y immédiatement !",POMPIER,4,1,0,MANQUE_LIEU
Je crois qu'il y a eu un feu dans la cuisine de mon lieu de travail. Je suis vraiment préoccupé et j'attends une réponse immédiate.,POMPIER,4,1,0,MANQUE_LIEU
"Je suis très frustré et je pense qu'il y a eu un feu dans la cuisine de mon lieu. Vite, envoyez des pompiers !",POMPIER,4,1,0,MANQUE_LIEU
Il y a un feu dans la cuisine! Qu'est-ce que vous faites!,POMPIER,4,1,0,MANQUE_LIEU
"Je suis paniqué, la cuisine brûle!",POMPIER,4,1,0,MANQUE_LIEU
"Le feu est dans la cuisine, aidez-moi s'il vous plaît!",POMPIER,4,1,0,MANQUE_LIEU
"Il est en feu dans la cuisine, qu'est-ce que vous attendez?",POMPIER,4,1,0,MANQUE_LIEU
Ma cuisine est en feu! Allez-y vite!,POMPIER,4,1,0,MANQUE_LIEU
URGENCE: Animal sauvage détecté dans la zone résidentielle.,ANIMALIER,4,1,0,MANQUE_LIEU
URGENCE: Panne d'électricité affectant la zone éleveurs.,ANIMALIER,3,2,0,MANQUE_LIEU
URGENCE: Animal sauvage blessé dans le parc municipal.,ANIMALIER,4,1,0,MANQUE_LIEU
URGENCE: Problème d'eau chaude dans les étables de viande.,ANIMALIER,3,2,0,MANQUE_LIEU
URGENCE: Animal sauvage dans la cour du bâtiment administratif.,ANIMALIER,4,1,0,MANQUE_LIEU
"Bonjour, mon nom est Marie. J'ai toujours été intéressée par les nouvelles technologiques, mais j'ai malheureusement un peu peur de les utiliser correctement. Hier soir à la fête, je me suis connectée à mon ordinateur pour regarder une vidéo en ligne et tout a commencé à fonctionner bizarrement.",CYBERSÉCURITÉ,3,2,0,MANQUE_LIEU
"Bonjour, je m'appelle Jean. Je suis un peu paniqué car j'ai perdu tous mes fichiers à la fête! C'était si frustrant de ne plus pouvoir accéder à mon travail et à ma famille.",CYBERSÉCURITÉ,4,3,0,MANQUE_LIEU
"Bonjour, je suis Sophie. J'ai toujours été un peu sceptique sur les appareils numériques, mais la fête a montré à quel point ils peuvent être utiles - et aussi dangereux.",CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
"Bonjour, mon nom est Paul. J'ai toujours cru que le ransomware ne toucherait pas les personnes âgées, mais je me suis trompé à la fête.",CYBERSÉCURITÉ,3,2,0,MANQUE_LIEU
"Bonjour, je m'appelle Isabelle. J'ai toujours été curieuse des nouvelles technologies, mais j'ai malheureusement eu une mauvaise expérience à la fête et maintenant mes fichiers sont cryptés.",CYBERSÉCURITÉ,4,3,0,MANQUE_LIEU
Code 15 ! Urgence médicale immédiate. Départ de feu dans la cuisine. Personne blessée apparente.,POMPIER,4,2,0,MANQUE_LIEU
"Code 15 ! Départ de feu dans la cuisine. Patient inconscient, allongé sur le sol.",POMPIER,3,3,0,MANQUE_LIEU
Je suis perdu avec mon chat. Il est noir et a un gros poisson rouge sur son pelage.,ANIMALIER,4,1,0,MANQUE_LIEU
Mon chien s'est échappé. Il a des oreilles pointues et une queue longue.,ANIMALIER,4,1,0,MANQUE_LIEU
J'ai perdu mon petit rat. Il est gris et court de pattes.,ANIMALIER,4,1,0,MANQUE_LIEU
Mon animal a mal. Il est grognant et sait qu'il doit être secouru.,ANIMALIER,4,1,0,MANQUE_LIEU
J'ai trouvé un oiseau blessé. Il a des couleurs vives et est difficilement identifiable.,ANIMALIER,4,1,0,MANQUE_LIEU
Je n'arrive pas à me connecter sur mon ordinateur. Mon compte s'est peut-être fermé.,DIGITAL SUPPORT,3,2,0,MANQUE_IDENTIFIANT
Je reçois un message d'erreur chaque fois que je tente d'accéder à mon compte. Je ne sais pas pourquoi cela arrive.,DIGITAL SUPPORT,2,1,0,MANQUE_MESSAGE_ERREUR
Mon ordinateur ne répond pas quand je clique sur le bouton de connexion. Je suis perdu et j'ai besoin d'aide.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
J'essaie de me connecter mais mon mot de passe est oublié. Je ne sais pas quoi faire.,DIGITAL SUPPORT,3,2,0,MANQUE_IDENTIFIANT
Mon compte s'est déconnecté tout seul. Je ne sais pas comment le réactiver.,DIGITAL SUPPORT,2,1,0,MANQUE_LIEU
Je suis en urgence à l'adresse 3 rue de la Paix. Mon patient ne répond plus à la chaleur. C'est une hypothermie sévère.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
J'ai un cas d'hypothermie à l'adresse 5 avenue Montaigne. Mon patient est inconscient et tremble beaucoup.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Mon patient présente des symptômes d'hypothermie à l'adresse 7 place de la Concorde. Il a du mal à se tenir chaud.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je suis en urgence à l'adresse 9 boulevard Voltaire. Mon patient est inconscient et a une température extrêmement basse.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Mon patient est à l'adresse 11 rue des Martyrs et présente des symptômes d'hypothermie. Il a du mal à respirer.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Mon TGV est bloqué sans clim. Qu'est-ce que je fais?,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Je suis enfermé dans mon TGV sans clim. Comment sort-on?,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Mon TGV est bloqué sans clim. Quelle action faut-il prendre?,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Je me sens très mal. Mon ventre est en feu! Qui peut m'aider?,MÉDICAL,4,1,0,MANQUE_LIEU
"Je prie Dieu, je suis en train de perdre beaucoup d'hémorragie! On doit aider un docteur!",MÉDICAL,4,1,0,MANQUE_LIEU
Je suis en train de pleurer beaucoup! J'ai besoin d'aide immédiatement!,MÉDICAL,4,1,0,MANQUE_LIEU
Mon sang coule! Il faut que quelqu'un vienne m'aider!,MÉDICAL,4,1,0,MANQUE_LIEU
Mon estomac est tellement douloureux! J'ai besoin d'aide!,MÉDICAL,4,1,0,MANQUE_LIEU
"Veuillez noter que nous avons une hémorragie sévère en cours chez le patient du Dr. Johnson, dans le secteur C2.",MÉDICAL,4,1,0,MANQUE_LIEU
Il est urgent de mettre en place le transfert du patient à l'unité d'hémorragie immédiate. L'équipe médicale est sur place.,MÉDICAL,4,1,0,MANQUE_LIEU
"Le patient a perdu une quantité massive de sang, il est en état critique. Aidez rapidement.",MÉDICAL,4,1,0,MANQUE_LIEU
Il est nécessaire d'arrêter l'hémorragie immédiatement. Nous sommes en attente de médicaments.,MÉDICAL,4,1,0,MANQUE_LIEU
Le patient présente des signes d'hémorragie grave. Immediate intervention requise.,MÉDICAL,4,1,0,MANQUE_LIEU
Je me sens une panique intense alors que je suis ici au concert. Mon chien a fui et il est très dangereux !,ANIMALIER,4,2,0,MANQUE_LIEU
J'ai perdu mon chien qui s'est échappé dans ce festival. Il est très menaçant et je ne sais pas où il se trouve !,ANIMALIER,4,2,0,MANQUE_LIEU
"Je suis sur le point de paniquer, mon chien a échappé de nouveau dans le concert. Il est très dangereux !",ANIMALIER,4,2,0,MANQUE_LIEU
"Mon chien a saccadé le concert, il est très dangereux. Je suis désespéré de ne pas savoir où il se trouve !",ANIMALIER,4,2,0,MANQUE_LIEU
"Je m'appelle Jeanne et j'ai 85 ans. Hier soir, alors que je venais de manger mon dîner, j'ai entendu un grand fracas provenant du haut de la rue. J'ai regardé à l'extérieur et je suis tombée sur le sol en voyant un pylône électrique effondré au milieu de la rue. Je me sens très inquiète pour les gens qui pourraient être blessés.",ÉNERGIE & INFRASTRUCTURES,4,3,2,MANQUE_LIEU
"Bonjour, je m'appelle Marcel et j'ai 78 ans. J'étais en train de lire mon journal quand soudainement, je suis entendu un bruit étrange qui a semé le chaos dans la rue. Un pylône électrique est tombé, juste à côté de mon immeuble. Je ne sais pas quoi faire et j'ai peur de me tromper en faisant quelque chose d'incorrect.",ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
"Je suis Jean, une personne âgée de 90 ans. Hier soir, j'ai entendu un bruit sourd dans mon quartier. J'ai regardé à l'extérieur et je suis tombée sur le sol en voyant un pylône électrique effondré juste devant mon immeuble. Je ne sais pas où appeler et j'ai peur que quelqu'un soit blessé.",ÉNERGIE & INFRASTRUCTURES,4,3,2,MANQUE_LIEU
"Bonjour, je m'appelle Sophie et j'ai 80 ans. Hier soir, alors que je venais de prendre mes médicaments, j'ai entendu un bruit étrange qui a fait trembler la rue. Un pylône électrique est tombé juste devant mon immeuble. Je ne sais pas comment m'occuper et je me sens très inquiète pour les gens qui pourraient être blessés.",ÉNERGIE & INFRASTRUCTURES,4,3,2,MANQUE_LIEU
"Je m'appelle Albert et j'ai 75 ans. Hier soir, alors que je venais de me promener sur la rue, j'ai entendu un grand fracas qui a semé le chaos dans ma voie. Un pylône électrique est tombé juste à côté de mon immeuble. Je ne sais pas quoi faire et j'ai peur d'agir de manière incorrecte.",ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
Enfant seul dans un appartement. Il a perdu sa voix.,POMPIER,4,1,0,MANQUE_LIEU
"Un enfant seul à la maison, paniqué et ne sait pas où il est.",POMPIER,4,1,0,MANQUE_LIEU
Enfant seul et pleure dans un appartement.,POMPIER,4,1,0,MANQUE_LIEU
"Un enfant seul dans son domicile, il est paniqué.",POMPIER,4,1,0,MANQUE_LIEU
Je ne peux pas trouver l'emplacement du serveur root qui a été compromis. Aidez-moi SANS retard !,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Avez-vous reçu une erreur de connexion ? J'ai perdu l'accès root à mon serveur et cela me cause vraiment du tort !,CYBERSÉCURITÉ,3,1,0,MANQUE_MESSAGE_ERREUR
"Veuillez résoudre cette situation d'urgence. Mon serveur root est compromis, et j'ai besoin de votre aide pour le restaurer.",CYBERSÉCURITÉ,4,1,0,MANQUE_CONTEXTE
J'ai besoin d'un nettoyage de root de mon serveur. C'est un cas d'urgence et je ne peux pas me passer de votre aide.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je suis inquiet car j'ai remarqué que mon serveur root a des signes d'intrusion. Je vous prie de m'aider rapidement.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Madame, j'ai besoin d'aide pour le feu dans ma cuisine. Mon appartement est en feu.",POMPIER,4,1,0,MANQUE_LIEU
